Item Name,Category Name,SKU,HSN,Unit Name,Alert Quantity,Brand Name,Lot Number,Expire Date,Purchase Price,Tax Name,Tax Value,Tax Type,Sales Price,Opening Stock,Barcode,DISCOUNT TYPE,DISCOUNT
Neurox 240ml Syrup,Medicine,,,Qty,,Cell Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Flagyl (200mg/5ml) 120ml Suspension,Medicine,,,Qty,,Sanofi-Aventis,,,0,NaN,0,Exclusive,1,0,,,
Keflex (100mg/ml) 10ml Oral Drops,Medicine,,,Qty,,AGP LIMITED,,,0,NaN,0,Exclusive,1,0,,,
Rivotril (0.5mg) 50 Tablets,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
UROBIOL CAP,Medicine,,,Qty,,Genetics Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Pulmonol 120ml Syrup,Medicine,,,Qty,,CCL Pharmaceuticals Pvt. Ltd,,,0,NaN,0,Exclusive,1,0,,,
Flagyl (400mg) 200 Tablets,Medicine,,,Qty,,Sanofi-Aventis,,,0,NaN,0,Exclusive,1,0,,,
Phenergan (5mg/5ml) 120ml Syrup,Medicine,,,Qty,,Sanofi-Aventis,,,0,NaN,0,Exclusive,1,0,,,
Panadol (500mg) 200 Tablets,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Gravibinan (250/5mg) 1ml Ampoule Injection,Medicine,,,Qty,,Bayer Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Gravibinan (250/5mg) 2ml Ampoule Injection,Medicine,,,Qty,,Bayer Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Primolut N (5mg) 30 Tablets,Medicine,,,Qty,,Bayer Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Amoxil (125/1.25ml) 20ml Oral Drops,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Septran (80/400mg) 400 Tablets,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
"Xyloaid Solution (2%) 10ml, 50 Ampoule Injections",Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Otosporin 5ml Ear Drops,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Lidosporin 5ml Ear Drops,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Calpol (120mg/5ml) 100ml Paediatric Suspension,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
"Decadron (4mg/ml) 1ml, 25 Injections",Medicine,,,Qty,,OBS Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Decadron (4mg/ml) 5ml Injection,Medicine,,,Qty,,OBS Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Aldomet (250mg) 100 Tablets,Medicine,,,Qty,,OBS Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Piriton Expectorant 120ml Syrup,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Ventolin 120ml Sugar Free Syrup,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Betnesol-N (0.1/0.5%) 7.5ml Eye-Ear-Nose Drops,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
"Avil (25mg) 2ml, 50 Ampoule Injections",Medicine,,,Qty,,Sanofi-Aventis,,,0,NaN,0,Exclusive,1,0,,,
Daonil (5mg) 60 Tablets,Medicine,,,Qty,,Sanofi-Aventis,,,0,NaN,0,Exclusive,1,0,,,
Ampiclox (90mg/0.6ml) 20ml Oral Drops,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Ampiclox (500mg) 100 Capsules,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Disprin (300mg) 100 Tablets,Medicine,,,Qty,,RECKITT BENCKISER PAKISTAN LTD.,,,0,NaN,0,Exclusive,1,0,,,
Kalv 14 Sachets,Medicine,,,Qty,,Vida Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Iberet-500 120ml Syrup,Medicine,,,Qty,,Abbot Laboratories (Pakistan) Ltd,,,0,NaN,0,Exclusive,1,0,,,
Surbex-T 30 Tablets,Medicine,,,Qty,,Abbot Laboratories (Pakistan) Ltd,,,0,NaN,0,Exclusive,1,0,,,
Hydryllin 120ml Syrup,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Zurig (40mg) 20 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zolid (45mg) 14 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zolid (30mg) 14 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zolid (15mg) 14 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zolbi (20mg) 14 Capsules,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zetro (200mg) 15ml Suspension,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Zeenaryl (4mg) 20 Tablet,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Xyquil DR (10/10mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xyloaid (5%) 20g Skin Ointment,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
X-Plended (20mg) 10 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xilica (50mg) 14 Capsules,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xcept (20mg) 14 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xcept (15mg) 14 Tablet,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Xavor-DIU (50/12.5mg) 10 Tablets,Medicine,,,Qty,,Ferozsons Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Voxiquin (500mg) 10 Tablets,Medicine,,,Qty,,Highnoon Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Voxiquin (250mg) 10 Tablets,Medicine,,,Qty,,Highnoon Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Voren (50mg) 100 Capsules,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Voren (75mg) 3ml, 10 Ampoule Injections",Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Voltral SR (100mg) 30 Tablets,Medicine,,,Qty,,Novartis Pharma Limited,,,0,NaN,0,Exclusive,1,0,,,
Vidaylin 120ml Syrup,Medicine,,,Qty,,Abbot Laboratories (Pakistan) Ltd,,,0,NaN,0,Exclusive,1,0,,,
Vicks VapoRub 19g Balm,Medicine,,,Qty,,Procter & Gamble Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Vezitic (5mg) 10 Tablets,Medicine,,,Qty,,CCL Pharmaceuticals Pvt. Ltd,,,0,NaN,0,Exclusive,1,0,,,
Vepridone (1mg) 20 Tablets,Medicine,,,Qty,,Genetics Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Velosef (500mg) 1 Vial Injection,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Velosef (250mg) 1 Vial Injection,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Vedicar (6.25mg) 30 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Valtec AMH (10/160/25mg) 28 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Valtec AMH (5/160/12.5mg) 28 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Valtec (160mg) 28 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
VALIUM  5MG TAB,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Unifyline (100mg/5ml) 60ml Syrup,Medicine,,,Qty,,Platinum Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Unifyline (400mg) 20 Tablets,Medicine,,,Qty,,Platinum Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Treviamet (50/850mg) 14 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Trevia (100mg) 14 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Transamin (500mg) 5ml, 10 Ampoule Injections",Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Transamin (250mg) 5ml Injection,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Tramal (100mg) 2ml, 5 Ampoule Injections",Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Topagen (25mg) 60 Tablets,Medicine,,,Qty,,Genetics Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Tobracin (0.3%) 5ml Eye Drops,Medicine,,,Qty,,Helix Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tobra (0.3%) 5ml Eye Drops,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tio Veez (18mcg) 30 Capsules,Medicine,,,Qty,,Macter International Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tiovair Rotacaps (18mcg) 30 Capsules,Medicine,,,Qty,,Highnoon Laboratories Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ticovate (0.05%) 20ml Lotion,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Thyroxine (50mcg) 100 Tablets,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Terlax (2mg) 10 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tercica (400mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Terbisil (125mg) 10 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
TEpH Insta (20mg) 14 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tempramine 120ml Suspension,Medicine,,,Qty,,WoodWard's,,,0,NaN,0,Exclusive,1,0,,,
Telsarta-D (40/12.5mg) 14 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Telsarta (40mg) 10 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Telsan (80mg) 14 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Telmis-A (80/5mg) 14 Tablets,Medicine,,,Qty,,Genix Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Tegral (200mg) 50 Tablets,Medicine,,,Qty,,Novartis Pharma Limited,,,0,NaN,0,Exclusive,1,0,,,
Tanzo (4.5g/20ml) 1 Vial Injection,Medicine,,,Qty,,Bosch Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
SYNALAR GEL 30G,Medicine,,,Qty,,Pharma Health Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Supravit-M 30 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sunvit (5mg) 1ml Injection,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Sunny D Insta (5mg) 1ml Ampoule Injection,Medicine,,,Qty,,SCOTMANN PHARMACEUTICAL,,,0,NaN,0,Exclusive,1,0,,,
Stugeron (25mg) 50 Tablets,Medicine,,,Qty,,Aspin Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
SOMOGEL 20GM CREAM,Medicine,,,Qty,,Abbot Laboratories (Pakistan) Ltd,,,0,NaN,0,Exclusive,1,0,,,
Sofac-P (50mg) 20 Tablets,Medicine,,,Qty,,Saffron Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Skinoren (20%) 10g Cream,Medicine,,,Qty,,Bayer Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Skab (5%) 60ml Lotion,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sitaglu (25mg) 14 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Siroline 120ml Syrup,Medicine,,,Qty,,Chas A Mendoza Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Sert (50mg) 10 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Seradep (5mg) 14 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Septran DS (80/400mg) 50ml Syrup,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Sense-T 100g Toothpaste,Medicine,,,Qty,,Platinum Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Sangobion 120ml Syrup,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Salinase (0.65%) 30ml Nasal Drops,Medicine,,,Qty,,XENON PHARMACEUTICALS,,,0,NaN,0,Exclusive,1,0,,,
SALBO HFA INHALER 100MCG,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Salbo HFA (100mcg) 200 Metered Doses Inhaler,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rubifer-F 20 Tablets,Medicine,,,Qty,,AGP LIMITED,,,0,NaN,0,Exclusive,1,0,,,
Rova (20mg) 10 Tablets,Medicine,,,Qty,,Bosch Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rosubar (5mg) 10 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rosubar (10mg) 10 Tablets,Medicine,,,Qty,,Barrett Hodgson Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ronirol (0.25mg) 21 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rolip (5mg) 10 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rocephin (1g) IV Injection,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Rocephin (1g) IM Injection,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Rithmo XL (500mg) 5 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rithmo (500mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rithmo (125mg/5ml) 25ml Oral Drops,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Risek Insta (20mg) 10 Sachets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Risek (40mg) 1 Vial Injection/Infusion,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rigix (10mg) 30 Tablets,Medicine,,,Qty,,AGP LIMITED,,,0,NaN,0,Exclusive,1,0,,,
Reltus Cough Expectorant 120ml Syrup,Medicine,,,Qty,,Pharmatec Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Rast (10mg) 10 Tablets,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ramipace (5mg) 28 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ramipace (1.25mg) 28 Tablet,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Q-Mox (0.5%) 5ml Eye Drops,Medicine,,,Qty,,Optimus Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
PYODINE SOLUTION,Medicine,,,Qty,,-,,,0,NaN,0,Exclusive,1,0,,,
Pyloclar (500mg) 10 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Pyloclar (250mg) 10 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Prolifen (50mg) 10 Capsules,Medicine,,,Qty,,Chiesi Pakistan,,,0,NaN,0,Exclusive,1,0,,,
Pregy (50mg) 14 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Pregy (25mg) 14 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Prednisolone (5mg) 30 Tablets,Medicine,,,Qty,,Ethical Laboratories,,,0,NaN,0,Exclusive,1,0,,,
Ponstan Forte (500mg) 200 Tablets,Medicine,,,Qty,,Pfizer Pakistan,,,0,NaN,0,Exclusive,1,0,,,
Polyfax 20g Skin Ointment,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Platlo (75mg) 14 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Pitalo (2mg) 10 Tablets,Medicine,,,Qty,,Genix Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Pepzym 30 Tablets,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Penro (500mg) 1 Vial Injection,Medicine,,,Qty,,Bosch Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Pelton-V (12.72mg) 100 Tablets,Medicine,,,Qty,,Global Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Panadol Extra (500/65mg) 100 Tablets,Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Oxidil (500mg) IM Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Oxidil (250mg) IV Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ossobon-D (Kids) 120ml Suspension,Medicine,,,Qty,,Platinum Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ospamox (1000mg) 12 Tablets,Medicine,,,Qty,,Sandoz International GmbH,,,0,NaN,0,Exclusive,1,0,,,
Omezol (40mg) 14 Capsules,Medicine,,,Qty,,Bosch Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ognis-D 30 Tablets,Medicine,,,Qty,,Nabiqasim Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Ofis (500mg) 12 Capsules,Medicine,,,Qty,,Continental Pharmaceuticals Limited,,,0,NaN,0,Exclusive,1,0,,,
NovoTeph (40mg) 14 Capsules,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Novidate (200mg/100ml) Injection,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Novidat DS (400mg) 100ml, 1 Vial Injection",Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Novidat (250mg) 10 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
NOVASALIC LOTION 25ML,Medicine,,,Qty,,Pharma Health Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nocid (40mg) 10 Tablets,Medicine,,,Qty,,Sandoz International GmbH,,,0,NaN,0,Exclusive,1,0,,,
Nims (100mg) 30 Tablets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Nervon (500mcg) 30 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Myteka (4mg) 14 Sachets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Myteka (4mg) 14 Tablets,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Multibionta-M 30 Capsules,Medicine,,,Qty,,Martin Dow Limited,,,0,NaN,0,Exclusive,1,0,,,
Montika (4mg) 14 Sachets,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Montiget (5mg) 14 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Montiget (10mg) 14 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Mixel DS (200mg/5ml) 30 ml Suspension,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Mixel (200mg) 5 Capsules,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Mits DS (15mg) 20 Tablets,Medicine,,,Qty,,Shaigan Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Methachlor (0.1/0.5mg) 5ml Eye Drops,Medicine,,,Qty,,Remington Pharmaceutical Industries (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Meteospasmyl Capsule,Medicine,,,Qty,,Tabros Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Meteor (500mg) 50 Tablets,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Masacol (800mg) 30 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Maltofer Fol (100mg/0.35mg) 30 Tablets,Medicine,,,Qty,,The Searle Company Limited,,,0,NaN,0,Exclusive,1,0,,,
Macrobac (200mg) 15ml Oral Suspension,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Mabil (500mcg) 30 Tablet,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
"Mabil (500mcg/ml) 1ml, 10 Ampoule Injections",Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lowplat (75mg) 10 Tablets,Medicine,,,Qty,,PharmEvo (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lotricort-G 15g Cream,Medicine,,,Qty,,Mass Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Losanta DIU (50mg) 20 Tablets,Medicine,,,Qty,,Asian Continental (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lonacort (40mg/ml) 1ml Injection,Medicine,,,Qty,,ZAFA Pharmaceutical Laboratories (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lipiget EZ (20/10mg) 10 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lipiget (40mg) 10 Tablets,Medicine,,,Qty,,Getz Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lipidin (10mg) 10 Tablets,Medicine,,,Qty,,Schazoo Zaka (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lignocaine (2%) 15g Gel,Medicine,,,Qty,,Howards Pharma,,,0,NaN,0,Exclusive,1,0,,,
Lice-O-Nil (1%) 20g Cream,Medicine,,,Qty,,Wilson's Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Levijon 120ml Syrup,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lerace (100mg/ml) 60ml Oral Solution,Medicine,,,Qty,,Hilton Pharma (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
Lcyn (500mg) 10 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Lcyn (250mg) 10 Tablets,Medicine,,,Qty,,High-Q Pharmaceuticals,,,0,NaN,0,Exclusive,1,0,,,
Lanzol (30mg) 14 Capsules,Medicine,,,Qty,,Pharmatec Pakistan (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
LANOXIN  0.25MG TAB (1S),Medicine,,,Qty,,GLAXOSMITHKLINE,,,0,NaN,0,Exclusive,1,0,,,
Lacasil10gm Sachet,Medicine,,,Qty,,SAMI Pharmaceuticals (Pvt.) Ltd.,,,0,NaN,0,Exclusive,1,0,,,
